,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,<1H OCEAN,INLAND,ISLAND,NEAR BAY,NEAR OCEAN,bedroom_ratio,household_rooms
4422,-118.25,34.07,47.0,7.630461261783627,6.428105272684596,7.617759576608505,6.300785794663244,1.9028,217900.0,1,0,0,0,0,0.8424268274421487,1.2110332759203806
17206,-119.72,34.43,27.0,6.892641641172089,5.703782474656201,6.656726524178391,5.749392985908253,2.5694,275000.0,1,0,0,0,0,0.8275176299004973,1.1988468448870926
10539,-117.7,33.48,6.0,9.716615658643356,7.89989532313973,8.736168065858228,7.765569081097317,6.3088,340300.0,1,0,0,0,0,0.8130295156948424,1.2512432195465508
14726,-117.01,32.8,20.0,7.903226808730733,6.302618975744905,7.089243155027514,6.210600077024653,3.7159,168900.0,1,0,0,0,0,0.7974741366124494,1.2725383555073435
11929,-117.38,33.94,21.0,7.81156848934518,5.942799375126701,7.060476365999801,5.955837369464831,4.0625,136800.0,0,1,0,0,0,0.7607690290666411,1.3115818993639006
627,-122.18,37.7,35.0,7.848933726364071,6.318968113746434,7.243512974665482,6.26530121273771,3.3906,178900.0,0,0,0,1,0,0.8050734448835287,1.2527623908020171
569,-122.25,37.74,25.0,7.557472901614746,5.902633333401366,6.8001700683022,5.968707559985366,4.4562,206200.0,0,0,0,1,0,0.7810326825174849,1.266182473452138
329,-122.18,37.73,44.0,6.3080984415095305,4.787491742782046,6.077642243349034,4.919980925828125,2.1111,79700.0,0,0,0,1,0,0.7589437272060702,1.2821388002531249
14699,-117.09,32.78,28.0,7.443663683115591,5.976350909297934,6.705639094860003,5.976350909297934,2.9881,165300.0,0,0,0,0,1,0.8028776102356757,1.245519849166626
10545,-117.75,33.71,15.0,7.955074273262696,6.2878585601617845,6.778784897685177,6.255750041753367,3.2841,158300.0,1,0,0,0,0,0.7904211003152433,1.2716419646193282
10896,-117.85,33.73,28.0,7.313220387090301,6.354370040797351,8.110427237575024,6.39024066706535,2.4539,115000.0,1,0,0,0,0,0.8688880827404619,1.1444358308415354
4358,-118.37,34.08,52.0,7.988542982737695,6.54534966033442,7.138073034044347,6.478509642208569,3.9783,374100.0,1,0,0,0,0,0.8193421096285209,1.2330834441753404
5631,-118.28,33.77,47.0,5.730099782973574,4.248495242049359,5.926926025970411,4.189654742026425,2.9063,146900.0,1,0,0,0,0,0.7414347747788518,1.367678277996262
16397,-121.25,38.0,21.0,6.102558594613569,4.30406509320417,5.209486152841421,4.060443010546419,2.8958,135000.0,0,1,0,0,0,0.7052886140254612,1.5029292564291747
13454,-117.4,34.11,14.0,7.56734567601324,5.8522024797744745,7.275172319452771,5.932245187448011,4.2121,128100.0,0,1,0,0,0,0.7733494319315453,1.2756292831632996
10665,-117.87,33.61,25.0,7.7266536648476425,5.886104031450156,6.7650389767805414,5.855071922202427,7.79,500001.0,1,0,0,0,0,0.7617921401380969,1.3196513668001548
7919,-118.07,33.86,31.0,7.987524479848767,6.251903883165888,7.440733707389261,6.159095388491933,3.7091,225900.0,1,0,0,0,0,0.7827085724667802,1.2968665000339488
19042,-121.81,38.49,18.0,8.41604600941128,6.71901315438526,7.7102051944325325,6.573680166960646,3.9309,178500.0,0,1,0,0,0,0.7983574646421483,1.2802639915021081
9111,-118.15,34.59,33.0,7.655390644826152,6.063785208687608,6.97354301952014,5.986452005284438,3.7344,111400.0,0,1,0,0,0,0.7920935050892248,1.2787859383268232
7399,-118.24,33.96,39.0,6.467698726104354,5.231108616854587,6.71174039505618,5.2574953720277815,2.5729,97300.0,1,0,0,0,0,0.8088052394495817,1.2301862899424303
11786,-121.25,38.8,14.0,8.536014945656826,6.593044534142437,7.5883236773352225,6.559615237493242,5.5205,188700.0,0,1,0,0,0,0.7723796849133935,1.3012981153020897
10525,-117.7,33.56,3.0,7.8013913202914855,6.45833828334479,6.9411900550683745,6.3080984415095305,4.1379,183300.0,1,0,0,0,0,0.8278444213593794,1.2367263118399607
2720,-115.52,32.77,18.0,7.447751280047908,5.823045895483019,7.062191632286556,5.811140992976701,2.2417,79200.0,0,1,0,0,0,0.7818528944545476,1.2816332092181555
16360,-121.3,38.0,23.0,8.217978203150732,7.009408932708637,8.239065331769268,6.927557906278317,1.7774,100000.0,0,1,0,0,0,0.8529359362405299,1.1862734767908518
5469,-118.47,33.99,37.0,7.6760099320288875,6.582025138892826,6.9874902470009905,6.45833828334479,3.4071,267500.0,1,0,0,0,0,0.8574800185482688,1.188542562383936
1568,-121.97,37.77,13.0,8.887652690325586,6.915723448631314,8.07775756373692,6.854354502255021,7.2216,324600.0,1,0,0,0,0,0.7781271039269162,1.2966432779923518
10872,-117.9,33.72,33.0,7.868636894184167,6.333279628139691,8.055475141757274,6.298949246855942,4.3899,180700.0,1,0,0,0,0,0.8048763354197621,1.249198332263388
7618,-118.23,33.84,25.0,7.009408932708637,5.337538079701318,6.790097235513905,5.37989735354046,5.3307,207000.0,1,0,0,0,0,0.7614819068116119,1.302888972053679
2940,-118.96,35.37,32.0,6.933423025730715,5.560681631015528,6.774223886357614,5.4680601411351315,1.9612,53400.0,0,1,0,0,0,0.8020110139507154,1.2679858755707438
10675,-117.77,33.54,28.0,8.133000218583613,6.210600077024653,7.034387929915503,6.1463292576688975,7.2217,500001.0,1,0,0,0,0,0.7636296459003721,1.3232288537806376
19904,-119.28,36.32,16.0,7.9420068084898565,6.244166900663736,7.390798521735676,6.261491684321042,3.7404,89200.0,0,1,0,0,0,0.7862202905679757,1.2683889413088056
12988,-121.27,38.69,16.0,8.128585200374497,6.393590753950631,7.423568444259167,6.343880434126331,4.4489,145600.0,0,1,0,0,0,0.7865564051239899,1.2813269866574892
3085,-118.5,35.7,18.0,8.102889134640868,6.703188113240863,6.894670039433482,6.259581464064923,1.5957,101400.0,0,1,0,0,0,0.8272590185868263,1.2944777827651939
11700,-117.97,33.88,9.0,7.20414929203594,5.634789603169249,6.274762021241939,5.583496308781699,5.0731,185100.0,1,0,0,0,0,0.7821589163065249,1.2902577334394014
820,-122.07,37.63,24.0,7.753623546559746,6.144185634125646,7.2456550675945355,6.118097198041348,4.5913,177600.0,0,0,0,1,0,0.7924276433115969,1.2673259831573118
8446,-118.37,33.9,35.0,7.409741954080923,5.598421958998375,6.56244409369372,5.53338948872752,5.6482,294800.0,1,0,0,0,0,0.7555488428196934,1.3390964017942095
16857,-122.4,37.62,32.0,8.185071477532283,6.826545223556594,7.718685495198466,6.815639990074331,3.1058,253000.0,0,0,0,0,1,0.8340238985444669,1.2009248565728627
17704,-121.82,37.31,15.0,7.316548177182976,5.68697535633982,7.145196134997171,5.676753802268282,5.5145,219400.0,1,0,0,0,0,0.7772757342150687,1.2888612809418432
11643,-118.06,33.82,24.0,8.290041618704489,6.516193076042964,7.358193752733032,6.459904454377535,4.6458,213400.0,1,0,0,0,0,0.7860265817412471,1.2833071568243966
1879,-119.94,38.92,24.0,7.138073034044347,5.37989735354046,5.4638318050256105,4.574710978503383,4.6,136800.0,0,1,0,0,0,0.7536904326814199,1.5603331155970794
7714,-118.12,33.95,36.0,7.920446505142607,6.131226489483141,7.10002716662926,6.115892125483034,5.0526,269800.0,1,0,0,0,0,0.7741011173425947,1.2950598772238888
20353,-119.05,34.13,12.0,4.060443010546419,3.1354942159291497,4.248495242049359,2.772588722239781,5.0066,275000.0,0,0,0,0,1,0.7722049559087895,1.464495248781893
1295,-121.81,37.99,18.0,7.940227765145702,6.100318952020064,7.182352111885263,6.082218910376446,4.8194,170400.0,0,1,0,0,0,0.7682800962962206,1.3054820752339968
7529,-118.23,33.91,33.0,6.519147287940395,5.209486152841421,6.892641641172089,5.1647859739235145,2.5893,88900.0,1,0,0,0,0,0.7991054539415481,1.2622299008816464
12032,-117.47,33.93,33.0,6.824373670043086,5.342334251964811,6.586171654854675,5.4638318050256105,3.4028,110500.0,0,1,0,0,0,0.7828314377649079,1.2490087384765496
12625,-121.54,38.49,6.0,9.116578992161708,7.336936913707618,8.23217423638394,7.301147805856032,5.1442,174500.0,0,1,0,0,0,0.8047905820830161,1.2486501074323646
1364,-122.14,38.03,42.0,4.77912349311153,3.5553480614894135,4.007333185232471,3.4339872044851463,2.5795,225000.0,0,0,0,1,0,0.7439330803261256,1.3917126676737452
15330,-117.32,33.23,24.0,7.855932199718614,6.405228458030842,6.890609120147166,6.345636360828596,1.6402,169300.0,0,0,0,0,1,0.8153365247042568,1.2380054186862999
1693,-122.26,38.0,14.0,7.757478766584179,5.971261839790462,6.911747300251674,5.988961416889864,4.2269,170500.0,0,0,0,1,0,0.7697425954308819,1.2952961668289937
14205,-117.06,32.69,13.0,6.559615237493242,5.0106352940962555,6.577861357721047,5.049856007249537,4.4375,154900.0,0,0,0,0,1,0.7638611584192658,1.298970748487938
2527,-122.2,39.53,22.0,8.09132127353041,6.490723534502507,7.4073177104694174,6.38856140554563,2.3566,71000.0,0,1,0,0,0,0.8021833907072721,1.2665325978563324
5409,-118.44,34.03,41.0,7.060476365999801,5.583496308781699,6.331501849893691,5.529429087511423,4.2411,350900.0,1,0,0,0,0,0.7908101407533069,1.2768906616320206
14499,-117.23,32.86,15.0,7.090076835776092,5.71042701737487,6.236369590203704,5.6937321388027,3.6083,180100.0,0,0,0,0,1,0.8054111612106101,1.2452424285043766
19344,-122.87,38.62,18.0,7.909122183211411,6.324358962381311,7.419380582918692,6.29156913955832,3.1875,176100.0,1,0,0,0,0,0.7996284310547058,1.257098508777835
17884,-121.96,37.41,17.0,8.073714641109857,6.42648845745769,7.734996194022781,6.401917196727186,5.2937,238000.0,1,0,0,0,0,0.7959766654044476,1.2611401230302284
1659,-121.91,37.93,13.0,7.384610383176974,5.293304824724492,6.556778356158042,5.384495062789089,8.7059,329400.0,0,1,0,0,0,0.7168021804892069,1.3714582884865447
19788,-122.95,40.71,26.0,7.710653323501202,6.045005314036012,6.895682697747868,5.8998973535824915,2.4792,88800.0,0,1,0,0,0,0.7839809495275216,1.3069131310935769
18541,-122.01,36.95,52.0,7.1049654482698426,5.786897381366708,6.2324480165505225,5.472270673671475,2.0547,326700.0,0,0,0,0,1,0.8144863509189756,1.2983578247424217
2284,-119.76,36.78,30.0,8.718990524710849,7.193685818395112,7.926241523170962,7.110696122978827,2.1383,78800.0,0,1,0,0,0,0.825059483435289,1.2261795995661635
10650,-117.75,33.54,21.0,9.072456664612796,7.3427791893318455,8.062747901086354,7.242082359256962,5.0907,378200.0,1,0,0,0,0,0.8093484996155921,1.2527414374149193
8555,-118.4,33.92,25.0,7.282073658093465,5.605802066295998,6.54534966033442,5.648974238161206,5.9499,345800.0,1,0,0,0,0,0.7698084816905937,1.2890966308360874
1139,-121.57,39.74,17.0,7.3901814282264295,5.680172609017068,6.559615237493242,5.655991810819852,2.4623,126100.0,0,1,0,0,0,0.7686107119538272,1.306611055215655
7316,-118.19,33.98,36.0,8.338066525518801,6.638567789166521,8.430109084509125,7.087573705557973,2.0087,172100.0,1,0,0,0,0,0.796175920262697,1.1764345419053928
12939,-121.27,38.66,15.0,7.879669914604289,6.255750041753367,6.940222469119639,6.16541785423142,4.1382,189800.0,0,1,0,0,0,0.7939101649624781,1.2780431271493384
5030,-118.32,33.98,47.0,7.332369205929062,5.805134968916488,6.762729506931879,5.733341276897746,1.9732,101000.0,1,0,0,0,0,0.7917134020232328,1.2788998337626492
19764,-122.14,40.07,31.0,7.627544390488503,6.144185634125646,7.085064293952548,6.104793232414985,1.4923,44400.0,0,1,0,0,0,0.805526040830048,1.2494353371360845
18186,-122.03,37.38,21.0,7.889084407035514,6.683360945766275,7.2682230211595655,6.590301048196686,3.8732,252400.0,1,0,0,0,0,0.8471656026149281,1.1970749665820222
7936,-118.08,33.82,30.0,7.877397186353287,6.481577129276431,8.135346948906706,6.476972362889683,2.8095,118300.0,1,0,0,0,0,0.8228069470084663,1.2162159640339747
14700,-117.07,32.8,31.0,7.844240718141811,5.981414211254481,6.925595197110468,6.0063531596017325,5.1488,181000.0,1,0,0,0,0,0.7625230313777766,1.305990591912172
7015,-118.08,33.97,35.0,6.716594773520978,5.049856007249537,6.3818160174060985,4.976733742420574,4.6333,161200.0,1,0,0,0,0,0.7518476516043111,1.34959897819532
5018,-118.33,34.0,24.0,6.773080375655535,5.771441123130016,6.272877006546167,5.733341276897746,0.9304,151600.0,1,0,0,0,0,0.8521146661531275,1.181349591545749
18269,-122.07,37.36,28.0,8.43663368355782,6.411818267709897,7.430707082545968,6.342121418721152,10.0346,500001.0,1,0,0,0,0,0.7599972344663853,1.3302542046347348
5165,-118.29,33.95,39.0,7.43955930913332,6.061456918928017,7.292337176173877,6.021023349349527,1.9702,93200.0,1,0,0,0,0,0.814760211869882,1.2355971530881114
12027,-117.48,33.94,29.0,7.3938782901077555,5.820082930352362,6.953684210870537,5.771441123130016,3.1985,117300.0,0,1,0,0,0,0.7871488685632045,1.2811147393456985
11981,-117.5,33.98,21.0,7.781138509845015,6.0330862217988015,7.163946684342547,5.945420608606575,4.2099,138700.0,0,1,0,0,0,0.7753474911371252,1.3087616540671756
12756,-121.39,38.63,30.0,7.983098940710892,6.606650186198215,7.415776975415394,6.505784060128229,2.7813,118900.0,0,1,0,0,0,0.8275796448552967,1.2270771465712536
8480,-118.32,33.92,35.0,7.156176637480615,5.393627546352362,6.566672429803241,5.220355825078324,4.8304,152800.0,1,0,0,0,0,0.7537024055699145,1.3708216216033984
4252,-118.36,34.1,52.0,7.00033446027523,5.5134287461649825,6.049733455231958,5.442417710521793,3.0179,500001.0,1,0,0,0,0,0.7875950467012705,1.2862545347707373
1988,-119.81,36.74,36.0,6.410174881966167,5.049856007249537,6.182084906716632,4.990432586778736,1.5625,47500.0,0,1,0,0,0,0.7877875565386471,1.284492831132272
3268,-122.92,39.08,24.0,5.834810737062605,4.174387269895637,4.990432586778736,4.060443010546419,4.0,166300.0,0,1,0,0,0,0.7154280503701704,1.4369887034265767
11413,-117.95,33.7,17.0,8.662504922576291,6.829793737512425,7.857867559331803,6.82001636467413,5.343,231900.0,1,0,0,0,0,0.7884317294542091,1.2701589643458573
13355,-117.6,34.02,16.0,7.651595573857601,5.855071922202427,7.174724309836376,5.877735781779639,5.2849,160400.0,0,1,0,0,0,0.7652092776840994,1.301793047175877
1912,-120.16,39.01,16.0,7.288927694521257,5.579729825986222,4.007333185232471,3.295836866004329,4.975,206300.0,0,1,0,0,0,0.7655076384116476,2.2115559691999884
20315,-119.16,34.12,17.0,5.41610040220442,4.2626798770413155,4.997212273764115,4.276666119016055,3.6167,280000.0,0,0,0,0,1,0.7870385628941354,1.2664304978408083
13265,-117.65,34.1,30.0,7.2875606403097235,5.834810737062605,6.922643891475888,5.846438775057725,2.4667,106000.0,0,1,0,0,0,0.8006534730961256,1.2464956738108952
8861,-118.38,34.06,50.0,7.31986492980897,5.676753802268282,6.53813982376767,5.560681631015528,6.2344,500001.0,1,0,0,0,0,0.7755271247083558,1.3163610894357514
14393,-117.24,32.75,36.0,7.526717561352706,6.16541785423142,6.71295620067707,6.0330862217988015,2.3042,220600.0,0,0,0,0,1,0.8191376657852654,1.247573345488931
11531,-118.09,33.76,26.0,7.3938782901077555,6.089044875446846,6.280395838960195,6.028278520230698,1.808,58500.0,1,0,0,0,0,0.8235251699494917,1.2265322952969329
16570,-121.42,37.75,33.0,7.600902459542082,5.910796644040527,6.967909201801884,5.968707559985366,3.5242,121400.0,0,1,0,0,0,0.7776440594393083,1.2734586814906237
10723,-117.8,33.64,8.0,8.400209835930418,6.570882962339584,7.427144133408616,6.559615237493242,8.8693,450400.0,1,0,0,0,0,0.78222843127487,1.2805949025663523
9025,-118.74,34.05,19.0,8.15708378502887,6.532334292222349,7.931284761525891,6.371611847231857,7.9184,500001.0,0,0,0,0,1,0.8008173587981884,1.2802229609408349
2288,-119.75,36.78,28.0,8.08886878916199,6.6240652277998935,7.591861714889934,6.569481420414296,2.293,71700.0,0,1,0,0,0,0.8189111976541468,1.2312796507843502
2369,-119.57,36.71,10.0,7.4133673356952405,5.886104031450156,6.8658910748834385,5.942799375126701,2.6458,84800.0,0,1,0,0,0,0.7939852114313374,1.2474537449006826
20504,-118.73,34.29,11.0,8.603737792816423,6.602587892189336,7.834788107388194,6.6240652277998935,7.355,343900.0,1,0,0,0,0,0.7674092413302135,1.2988606689300453
3331,-122.59,38.92,15.0,7.252053951852814,5.799092654460526,6.396929655216146,5.6131281063880705,2.1953,75000.0,0,1,0,0,0,0.799648305564374,1.2919808374940793
5208,-118.29,33.93,41.0,6.799055862058796,5.293304824724492,6.406879986069314,5.1298987149230735,2.2778,128100.0,1,0,0,0,0,0.778535274914133,1.325378187736939
12277,-117.02,33.95,5.0,7.508238774678663,5.908082938168931,6.683360945766275,5.749392985908253,2.8783,105200.0,0,1,0,0,0,0.7868800014850067,1.3059185192386982
18246,-122.08,37.39,4.0,7.737616282857904,5.517452896464707,6.957497370876951,6.371611847231857,4.8036,340000.0,0,0,0,1,0,0.7130688179366301,1.2143891480488578
14655,-117.14,32.8,35.0,7.145196134997171,5.3612921657094255,6.566672429803241,5.3230099791384085,2.5368,169600.0,0,0,0,0,1,0.7503351992606355,1.3423225135778734
1405,-122.06,37.96,10.0,8.873047798971067,7.433666540166168,7.992944547318106,7.318539548567902,3.9816,182000.0,0,0,0,1,0,0.8377805133686069,1.2124068934911136
4490,-118.2,34.06,46.0,5.7745515455444085,4.624972813284271,5.996452088619021,4.465908118654584,2.1029,109400.0,1,0,0,0,0,0.8009232884678045,1.2930296352097972
3624,-118.44,34.25,33.0,7.022868086082641,5.44673737166631,6.946013991099227,5.4680601411351315,4.8958,173700.0,1,0,0,0,0,0.7755716474954468,1.2843436072055971
4395,-118.28,34.08,52.0,7.81035268372429,6.651571873589727,7.753194269884341,6.616065185132817,2.6178,203100.0,1,0,0,0,0,0.8516352772968494,1.1805132605517847
3126,-117.79,35.21,4.0,1.0986122886681098,1.0986122886681098,1.9459101490553132,1.0986122886681098,2.375,137500.0,0,1,0,0,0,1.0,1.0
7960,-118.18,33.88,42.0,7.752335163302292,6.222576268071369,7.513709247839705,6.218600119691729,3.1713,161000.0,1,0,0,0,0,0.8026712128659713,1.246636705060655
9360,-122.53,37.95,22.0,8.915566545710645,7.590852123688581,8.000014093678072,7.543802867501509,3.5838,271300.0,0,0,0,1,0,0.8514155645375789,1.1818398097488276
7445,-118.16,33.94,32.0,7.701200180857446,6.124683390894205,7.147559271189454,6.184148890937483,4.7708,178600.0,1,0,0,0,0,0.7952894674934013,1.2453128662770578
12530,-121.5,38.57,41.0,7.025538314638521,5.84354441703136,6.694562058521095,5.75890177387728,1.4712,94600.0,0,1,0,0,0,0.831757533064144,1.2199441126964135
7559,-118.2,33.9,33.0,7.269616749608169,5.777652323222656,7.1693500166706,5.703782474656201,2.7813,105100.0,1,0,0,0,0,0.7947671138969011,1.2745255945347653
12579,-121.41,38.52,25.0,8.035278911144667,6.580639137284949,7.835974581721566,6.5638555265321274,1.8689,66800.0,0,1,0,0,0,0.8189683531903068,1.2241705928268556
8771,-118.34,33.8,34.0,7.456454555176209,6.059123195581797,6.9167150203536085,5.976350909297934,3.9408,327700.0,1,0,0,0,0,0.812601102943168,1.2476600969959022
3095,-118.61,35.47,13.0,7.7266536648476425,6.400257445308821,6.6293632534374485,5.6240175061873385,2.5474,78400.0,0,1,0,0,0,0.8283349717649113,1.373867285503123
9603,-120.49,37.3,50.0,6.893656354602635,5.736572297479192,6.432940092739179,5.5254529391317835,1.3125,60900.0,0,1,0,0,0,0.8321523444737855,1.2476183275005575
17186,-122.34,37.46,21.0,7.495541943884256,5.683579767338681,6.3578422665081,5.627621113690637,7.439,500001.0,0,0,0,0,1,0.7582613518660933,1.3319201475112497
14142,-117.09,32.75,19.0,7.9157131993821155,6.56244409369372,7.60339933974067,6.434546518787453,1.6318,117700.0,0,0,0,0,1,0.8290401544874024,1.2301897540518174
1395,-122.07,37.98,12.0,8.84159284680318,7.402451520818244,7.9865049385539955,7.292337176173877,4.0154,186100.0,0,0,0,1,0,0.8372305362935502,1.2124498131670542
15944,-122.43,37.72,49.0,8.13973227971767,6.546785410760524,7.768110378525988,6.495265555937008,3.6885,254000.0,0,0,0,1,0,0.804299844980602,1.2531792903028474
92,-122.28,37.8,52.0,4.574710978503383,3.4657359027997265,5.2574953720277815,3.5553480614894135,0.75,162500.0,0,0,0,1,0,0.7575857620481944,1.2867125522970417
14163,-117.06,32.77,18.0,7.727535110475448,6.52649485957079,7.1929342212158,6.366470447731438,1.7951,161800.0,0,0,0,0,1,0.8445765391248075,1.2137863787978467
11382,-117.95,33.67,25.0,7.385230923066573,5.950642552587727,6.318968113746434,5.793013608384144,3.0417,137300.0,1,0,0,0,0,0.8057490164595745,1.2748512988780203
8482,-118.29,33.92,34.0,7.495541943884256,5.8944028342648505,7.165493475060845,5.87493073085203,3.692,145200.0,1,0,0,0,0,0.7863878127016816,1.2758519695426591
1963,-120.58,38.77,15.0,7.6760099320288875,5.978885764901122,6.754604099487962,5.877735781779639,4.03,141200.0,0,1,0,0,0,0.7789054232399633,1.3059467483760854
